x,y
30.525000000000002,3
32.375,2
34.225,3
36.074999999999996,2
37.925,1
41.625,1
43.475,2
47.175,5
52.725,2
54.575,3
63.825,2
67.525,1
69.375,1
76.775,2
82.325,2
89.72500000000001,1
91.575,1
95.275,2
98.97500000000001,1
102.675,1
104.525,1
108.22500000000001,1
110.075,1
119.325,1
130.425,1
134.12500000000003,1
135.97500000000002,1
158.175,1
165.57500000000002,1
200.72500000000002,1
